Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
25,1,18,4,3,3,2,0,3,1,3,22689,Company Invited,Salaried,Female,Deluxe,Married,Manager
20,3,15,2,3,5,2,0,1,0,1,17728,Self Enquiry,Salaried,Male,Basic,Single,Executive
30,3,17,3,4,4,3,0,2,0,2,20975,Self Enquiry,Small Business,Male,Basic,Married,Executive
47,1,22,3,1,3,2,1,2,0,0,20067,Company Invited,Small Business,Male,Deluxe,Married,Manager
19,1,16,3,4,4,2,1,5,0,2,16859,Company Invited,Small Business,Female,Basic,Single,Executive
47,1,7,3,5,5,4,1,1,1,2,29351,Company Invited,Small Business,Male,Standard,Married,Senior Manager
36,1,14,3,4,3,5,0,3,0,1,28899,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
35,1,33,2,4,5,2,0,4,0,1,17559,Self Enquiry,Small Business,Female,Basic,Single,Executive
35,1,7,3,4,3,2,0,4,1,1,24162,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
38,3,8,2,3,4,1,0,4,1,1,22351,Self Enquiry,Small Business,Male,Standard,Unmarried,Senior Manager
23,1,32,2,3,3,2,0,1,0,1,17904,Self Enquiry,Salaried,Male,Basic,Married,Executive
27,3,15,3,5,5,8,0,3,0,1,24004,Self Enquiry,Large Business,Male,Deluxe,Unmarried,Manager
26,2,26,3,3,4,1,1,3,0,1,17148,Self Enquiry,Small Business,Female,Basic,Married,Executive
29,1,31,3,5,3,7,1,2,0,1,20706,Self Enquiry,Salaried,Male,Basic,Single,Executive
29,1,7,4,4,5,3,0,1,1,1,22269,Self Enquiry,Small Business,Female,Basic,Married,Executive
58,1,15,3,4,4,5,1,2,1,0,18346,Self Enquiry,Small Business,Female,Basic,Divorced,Executive
34,1,15,4,4,3,4,1,3,0,3,25066,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
31,1,9,3,3,3,1,0,4,1,0,28675,Company Invited,Small Business,Male,Standard,Married,Senior Manager
34,2,29,2,3,5,1,1,3,1,0,24950,Company Invited,Salaried,Female,Standard,Married,Senior Manager
60,3,10,3,5,3,7,0,3,0,1,23849,Self Enquiry,Salaried,Fe Male,Deluxe,Unmarried,Manager
29,3,19,2,3,4,6,0,3,0,1,20765,Company Invited,Large Business,Female,Deluxe,Single,Manager
27,1,11,2,4,3,2,1,3,1,1,27808,Self Enquiry,Large Business,Male,Standard,Married,Senior Manager
32,1,11,3,3,4,3,0,3,1,1,17718,Company Invited,Large Business,Male,Basic,Single,Executive
32,3,14,4,3,3,6,0,2,1,1,25607,Self Enquiry,Large Business,Male,Deluxe,Divorced,Manager
29,1,23,4,2,5,2,0,5,0,2,24339,Self Enquiry,Small Business,Male,Deluxe,Unmarried,Manager
41,1,9,3,2,4,3,0,3,0,2,22922,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
42,1,30,2,3,5,2,1,2,1,1,22406,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
31,3,19,4,5,5,3,0,5,1,1,20711,Company Invited,Salaried,Male,Basic,Divorced,Executive
60,3,34,3,4,5,5,0,2,1,0,25266,Company Invited,Small Business,Female,Standard,Divorced,Senior Manager
57,1,7,3,4,5,4,0,5,1,2,20744,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
29,1,15,4,4,3,3,0,4,1,2,21988,Self Enquiry,Salaried,Female,Basic,Unmarried,Executive
49,1,10,2,4,3,3,0,3,0,0,33711,Self Enquiry,Small Business,Male,King,Divorced,VP
40,1,17,4,4,3,2,0,3,1,1,32142,Self Enquiry,Small Business,Male,Standard,Single,Senior Manager
32,1,14,3,5,3,3,0,1,1,1,27621,Company Invited,Salaried,Female,Standard,Married,Senior Manager
31,1,32,2,3,3,2,0,3,0,1,17911,Self Enquiry,Salaried,Male,Basic,Married,Executive
36,1,7,2,5,3,3,0,4,1,1,21537,Self Enquiry,Small Business,Male,Basic,Unmarried,Executive
46,3,13,3,5,3,8,0,4,1,1,27543,Company Invited,Small Business,Fe Male,Standard,Unmarried,Senior Manager
41,1,11,3,4,5,7,0,3,0,1,17107,Company Invited,Salaried,Male,Basic,Married,Executive
55,1,6,2,1,3,3,0,5,1,0,29732,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
45,1,15,4,2,3,4,1,3,1,1,21496,Self Enquiry,Salaried,Male,Basic,Married,Executive
32,1,29,4,4,3,3,1,5,1,1,24857,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
36,2,15,4,4,3,3,0,5,0,2,23001,Self Enquiry,Large Business,Male,Basic,Unmarried,Executive
36,3,17,3,3,3,1,0,5,0,0,24738,Company Invited,Large Business,Female,Standard,Divorced,Senior Manager
22,1,25,3,3,3,2,0,2,0,1,17323,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
46,3,33,4,4,5,4,0,2,0,1,22964,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
38,1,17,3,4,5,3,0,4,0,1,22891,Self Enquiry,Small Business,Male,Deluxe,Unmarried,Manager
36,1,11,3,5,3,3,0,1,1,2,21054,Company Invited,Salaried,Male,Basic,Married,Executive
23,1,18,3,4,4,3,0,2,1,1,20922,Self Enquiry,Small Business,Female,Basic,Divorced,Executive
44,3,7,2,5,4,7,0,3,0,1,17362,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
42,1,13,4,5,4,8,1,3,1,3,24710,Self Enquiry,Small Business,Male,Deluxe,Unmarried,Manager
50,1,27,4,4,5,3,0,1,1,1,25245,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
54,3,9,4,5,3,4,0,3,1,1,34105,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
19,3,10,4,4,3,3,1,5,0,2,20247,Company Invited,Small Business,Female,Basic,Single,Executive
34,1,13,3,3,3,2,0,3,0,0,17585,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
24,1,10,2,4,3,1,0,3,0,1,18162,Company Invited,Salaried,Male,Basic,Married,Executive
35,1,31,3,4,4,4,0,3,1,1,25903,Self Enquiry,Large Business,Male,Standard,Divorced,Senior Manager
31,1,30,3,4,5,2,0,5,1,0,21812,Self Enquiry,Small Business,Female,Deluxe,Unmarried,Manager
46,3,16,4,5,3,3,0,3,0,1,24271,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
22,3,16,3,4,3,3,0,4,0,1,21288,Company Invited,Small Business,Male,Basic,Unmarried,Executive
34,3,8,3,3,3,7,0,5,0,0,17231,Company Invited,Small Business,Female,Basic,Married,Executive
42,1,19,3,4,3,5,1,3,1,1,23444,Self Enquiry,Salaried,Male,Basic,Married,Executive
43,3,8,3,3,3,2,1,3,0,0,22847,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
44,1,6,2,3,3,7,1,4,0,1,17436,Self Enquiry,Small Business,Male,Basic,Single,Executive
51,3,7,4,4,3,2,0,2,1,2,25025,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
28,3,9,4,4,3,3,1,4,1,3,23156,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
50,1,34,3,2,3,2,1,2,1,2,18221,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
36,1,13,3,3,4,3,0,1,0,2,17013,Self Enquiry,Salaried,Male,Basic,Single,Executive
37,3,20,4,5,5,7,1,1,1,1,24812,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
58,1,8,2,3,4,1,1,3,1,1,34246,Self Enquiry,Salaried,Male,King,Single,VP
44,1,35,4,3,3,6,0,3,0,3,23417,Company Invited,Small Business,Female,Basic,Unmarried,Executive
33,1,9,4,4,4,3,0,3,1,2,20071,Self Enquiry,Salaried,Male,Basic,Single,Executive
31,3,26,2,3,3,2,0,1,1,1,21932,Company Invited,Small Business,Female,Deluxe,Married,Manager
50,3,18,4,4,3,5,0,4,0,2,23185,Self Enquiry,Small Business,Female,Deluxe,Unmarried,Manager
43,1,27,3,3,3,1,0,4,1,2,17258,Company Invited,Small Business,Male,Basic,Married,Executive
33,1,36,4,4,3,2,0,3,1,1,22703,Company Invited,Small Business,Female,Basic,Unmarried,Executive
36,1,14,2,3,3,2,0,4,1,0,25096,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
38,1,17,3,4,5,2,1,3,1,2,21460,Self Enquiry,Salaried,Female,Basic,Married,Executive
41,1,27,4,4,3,6,0,3,1,2,29000,Self Enquiry,Large Business,Male,Standard,Divorced,Senior Manager
37,3,25,2,3,4,2,1,5,0,0,22642,Company Invited,Small Business,Male,Standard,Unmarried,Senior Manager
27,1,28,3,4,3,3,0,5,1,1,21055,Self Enquiry,Small Business,Male,Basic,Married,Executive
38,1,7,3,5,3,3,0,5,1,2,24671,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
32,1,36,4,5,4,2,0,3,1,3,22157,Company Invited,Small Business,Male,Basic,Unmarried,Executive
40,1,8,3,3,3,3,0,1,0,0,17345,Self Enquiry,Small Business,Male,Basic,Married,Executive
52,1,16,4,4,3,5,0,3,1,1,20753,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
35,1,10,3,4,3,2,0,1,1,1,26434,Company Invited,Salaried,Male,Deluxe,Unmarried,Manager
33,3,28,3,3,4,1,0,1,0,0,21146,Company Invited,Small Business,Male,Deluxe,Married,Manager
47,1,20,3,4,4,8,0,4,1,1,24240,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
43,2,9,4,2,5,2,0,2,0,3,24950,Company Invited,Small Business,Male,Deluxe,Divorced,Manager
54,1,30,4,4,3,8,0,5,1,2,32953,Self Enquiry,Salaried,Female,Super Deluxe,Single,AVP
37,1,31,3,4,4,2,0,3,0,1,24352,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
31,3,19,3,4,3,2,0,1,1,2,25255,Self Enquiry,Large Business,Fe Male,Deluxe,Unmarried,Manager
36,3,16,3,4,3,2,1,1,1,2,20673,Self Enquiry,Large Business,Female,Deluxe,Married,Manager
45,3,7,3,4,5,2,0,4,1,2,33061,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
35,2,10,3,4,3,2,0,2,1,2,22415,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
46,1,36,3,4,3,6,1,5,1,1,28058,Self Enquiry,Large Business,Male,Standard,Divorced,Senior Manager
36,1,18,2,4,3,1,0,2,1,0,23858,Self Enquiry,Small Business,Fe Male,Standard,Unmarried,Senior Manager
27,3,26,2,3,3,2,0,1,1,1,24981,Company Invited,Salaried,Fe Male,Deluxe,Unmarried,Manager
36,3,18,3,4,3,3,0,5,1,2,23646,Company Invited,Small Business,Male,Deluxe,Married,Manager
29,1,26,4,5,5,3,0,3,1,2,21874,Self Enquiry,Small Business,Male,Basic,Married,Executive
31,1,8,4,4,4,2,1,4,1,3,22257,Self Enquiry,Small Business,Male,Basic,Married,Executive
42,1,26,3,4,5,4,0,2,1,1,21750,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
41,1,33,3,4,4,3,0,1,0,2,24283,Company Invited,Small Business,Female,Deluxe,Married,Manager
40,1,26,3,3,3,5,0,3,1,1,25322,Self Enquiry,Large Business,Male,Standard,Married,Senior Manager
31,1,16,3,4,5,4,1,3,0,2,23373,Company Invited,Small Business,Male,Basic,Unmarried,Executive
28,1,27,2,3,3,2,0,2,0,0,17713,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
45,2,7,3,4,3,6,1,5,1,2,24421,Company Invited,Salaried,Male,Deluxe,Married,Manager
58,3,16,2,3,3,1,0,3,1,1,28872,Self Enquiry,Small Business,Male,Super Deluxe,Single,AVP
42,1,16,4,4,5,4,0,2,0,3,20916,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
45,3,8,3,5,4,3,1,5,0,2,33824,Self Enquiry,Small Business,Female,King,Single,VP
36,1,24,3,3,3,2,0,3,0,1,17153,Company Invited,Small Business,Female,Basic,Single,Executive
29,3,7,3,5,3,3,1,1,0,1,25512,Company Invited,Salaried,Male,Deluxe,Married,Manager
27,1,20,2,3,5,2,1,4,1,0,17235,Self Enquiry,Salaried,Male,Basic,Married,Executive
61,3,14,3,2,3,2,1,5,0,1,23898,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
43,3,19,4,4,3,5,1,1,0,1,23765,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
44,1,14,3,2,3,6,0,4,1,1,20767,Company Invited,Small Business,Male,Basic,Married,Executive
37,1,6,3,3,3,3,1,3,0,0,28603,Company Invited,Small Business,Female,Standard,Married,Senior Manager
54,1,9,2,3,3,4,0,5,0,0,32779,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
51,1,14,2,4,4,6,0,3,1,1,27490,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
48,1,23,4,2,3,3,1,2,0,1,23745,Company Invited,Small Business,Male,Deluxe,Married,Manager
46,3,16,4,5,3,3,0,3,1,3,24271,Company Invited,Salaried,Female,Deluxe,Married,Manager
52,1,15,3,6,3,4,0,1,1,1,29328,Company Invited,Salaried,Male,Standard,Single,Senior Manager
32,3,12,4,4,3,3,0,1,0,3,24154,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
52,1,12,3,3,5,4,1,4,1,2,20577,Self Enquiry,Large Business,Male,Deluxe,Married,Manager
40,2,24,2,1,5,1,0,1,1,1,17387,Self Enquiry,Salaried,Male,Basic,Married,Executive
34,3,12,2,5,3,1,0,4,1,1,17351,Company Invited,Small Business,Female,Basic,Married,Executive
32,2,25,3,2,5,2,0,1,1,1,21634,Self Enquiry,Salaried,Male,Basic,Married,Executive
53,3,127,3,4,3,4,0,1,1,2,22160,Company Invited,Salaried,Male,Basic,Married,Executive
23,1,13,4,4,3,2,0,2,1,1,21451,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
45,3,8,2,5,3,1,0,5,1,1,21632,Self Enquiry,Large Business,Male,Deluxe,Unmarried,Manager
37,1,16,2,1,3,2,1,1,0,1,28744,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
27,1,9,3,2,3,3,0,3,1,2,24150,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
31,1,16,3,5,3,3,0,4,1,2,20884,Self Enquiry,Small Business,Male,Basic,Single,Executive
29,2,7,3,4,3,3,0,4,0,2,21384,Company Invited,Salaried,Male,Basic,Married,Executive
44,1,9,4,4,3,8,1,3,0,1,28909,Company Invited,Salaried,Male,Basic,Married,Executive
32,1,27,3,4,3,3,0,5,0,1,22875,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
34,1,13,2,4,3,5,0,5,1,1,26403,Company Invited,Salaried,Male,Deluxe,Married,Manager
30,3,27,3,4,3,4,0,1,1,1,25609,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
52,3,8,3,4,3,2,1,1,1,0,34068,Company Invited,Salaried,Male,King,Single,VP
34,3,10,3,3,3,1,0,2,1,0,21538,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
50,1,8,3,3,3,6,0,1,0,1,32639,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
27,1,13,3,5,4,3,0,3,1,2,21046,Self Enquiry,Salaried,Female,Basic,Married,Executive
52,1,14,3,5,3,4,0,3,1,2,24810,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
30,1,16,2,5,3,2,0,2,1,1,22661,Self Enquiry,Salaried,Male,Basic,Unmarried,Executive
32,1,31,2,3,3,2,1,5,0,0,17795,Self Enquiry,Salaried,Male,Basic,Single,Executive
45,1,17,3,4,3,4,1,3,1,2,25143,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
27,1,11,2,3,4,2,1,3,0,1,17478,Self Enquiry,Salaried,Female,Basic,Single,Executive
30,1,35,4,5,5,3,0,1,0,2,22463,Self Enquiry,Small Business,Female,Basic,Unmarried,Executive
27,2,32,4,4,3,3,0,4,1,1,21620,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
46,1,21,2,3,4,6,0,3,1,1,34081,Self Enquiry,Salaried,Male,King,Divorced,VP
18,3,9,3,3,3,2,1,5,0,1,16569,Company Invited,Small Business,Female,Basic,Single,Executive
35,1,9,4,5,3,5,0,5,1,1,21446,Self Enquiry,Salaried,Male,Basic,Married,Executive
31,1,30,4,6,3,3,0,3,1,3,21291,Company Invited,Salaried,Male,Basic,Married,Executive
43,1,9,4,5,4,6,0,1,1,3,23519,Self Enquiry,Small Business,Male,Basic,Married,Executive
27,1,23,2,3,4,1,1,4,1,0,18058,Self Enquiry,Large Business,Male,Basic,Divorced,Executive
34,1,10,3,4,3,3,1,5,1,2,21587,Company Invited,Salaried,Female,Basic,Divorced,Executive
44,1,16,3,3,3,2,1,3,1,0,17936,Self Enquiry,Salaried,Male,Basic,Single,Executive
27,1,6,3,3,5,2,0,4,0,2,22412,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
54,1,11,2,3,5,5,0,4,1,0,34406,Self Enquiry,Small Business,Male,King,Divorced,VP
49,3,14,2,4,4,7,0,4,1,0,28120,Self Enquiry,Large Business,Male,Super Deluxe,Divorced,AVP
41,1,31,4,4,3,3,0,3,1,2,21997,Self Enquiry,Large Business,Male,Deluxe,Married,Manager
26,2,9,3,4,4,6,0,4,0,1,20865,Self Enquiry,Salaried,Female,Basic,Married,Executive
52,1,6,3,3,3,3,0,2,1,1,32099,Self Enquiry,Salaried,Male,Super Deluxe,Divorced,AVP
29,1,23,4,3,5,2,0,5,0,3,24339,Self Enquiry,Small Business,Male,Deluxe,Unmarried,Manager
30,2,15,2,3,3,1,1,3,1,1,21347,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
36,1,20,3,3,3,1,1,5,1,2,21586,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
35,1,28,3,2,4,1,0,5,1,1,26996,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
26,1,10,2,3,3,2,1,1,0,0,17875,Self Enquiry,Salaried,Male,Basic,Single,Executive
25,3,10,3,4,3,2,0,4,0,1,23677,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
30,1,7,4,5,5,8,0,3,0,3,21040,Self Enquiry,Large Business,Male,Basic,Single,Executive
31,3,10,4,4,3,3,1,5,1,2,23305,Company Invited,Small Business,Female,Basic,Unmarried,Executive
42,1,29,2,3,3,3,0,3,0,0,30992,Self Enquiry,Salaried,Female,Super Deluxe,Single,AVP
38,1,10,3,4,3,3,0,2,1,1,28112,Self Enquiry,Salaried,Male,Standard,Divorced,Senior Manager
34,1,22,4,4,3,2,1,1,1,2,23556,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
36,1,30,2,4,5,5,1,4,0,1,22692,Self Enquiry,Small Business,Female,Basic,Married,Executive
34,3,25,3,1,3,1,1,1,0,0,20304,Company Invited,Small Business,Male,Deluxe,Single,Manager
51,3,15,3,4,4,2,0,1,0,2,22553,Self Enquiry,Small Business,Male,Basic,Married,Executive
31,1,13,3,5,3,2,0,4,1,2,23305,Self Enquiry,Large Business,Female,Deluxe,Divorced,Manager
23,1,26,3,3,3,1,0,4,1,2,17272,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
52,3,8,3,4,3,2,1,2,1,2,34068,Company Invited,Salaried,Male,King,Single,VP
30,1,10,2,3,3,1,1,4,1,0,17285,Company Invited,Large Business,Male,Basic,Single,Executive
29,1,31,4,5,5,3,0,2,0,1,27400,Company Invited,Large Business,Male,Standard,Unmarried,Senior Manager
37,3,6,2,5,3,2,0,1,0,1,24525,Company Invited,Small Business,Male,Deluxe,Married,Manager
35,1,13,3,5,4,8,0,3,0,2,23183,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
30,3,27,3,4,3,3,0,3,0,2,20835,Company Invited,Large Business,Female,Basic,Divorced,Executive
36,2,19,2,3,4,5,0,3,1,1,17143,Self Enquiry,Salaried,Male,Basic,Married,Executive
30,1,9,3,4,3,3,0,3,0,1,27531,Company Invited,Salaried,Male,Deluxe,Married,Manager
41,1,16,3,4,5,5,0,2,1,0,32181,Company Invited,Salaried,Male,Super Deluxe,Married,AVP
43,1,33,2,3,5,1,0,4,0,0,25820,Company Invited,Salaried,Female,Standard,Divorced,Senior Manager
25,1,9,2,3,5,5,0,5,1,0,16118,Self Enquiry,Salaried,Male,Basic,Married,Executive
33,1,9,2,3,3,2,1,5,1,1,17909,Company Invited,Salaried,Female,Basic,Divorced,Executive
30,3,10,3,4,4,2,1,3,1,1,20209,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
28,3,16,3,3,4,2,0,5,0,2,16052,Self Enquiry,Small Business,Male,Basic,Married,Executive
23,1,12,3,1,5,2,1,3,1,2,16601,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
59,1,9,2,2,5,5,1,2,1,1,17670,Self Enquiry,Small Business,Female,Basic,Divorced,Executive
43,3,32,3,3,3,2,1,1,1,0,31959,Company Invited,Salaried,Male,Super Deluxe,Married,AVP
50,1,23,2,4,5,6,0,3,1,0,28269,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
27,3,36,4,6,5,2,0,3,0,1,23647,Company Invited,Small Business,Male,Deluxe,Unmarried,Manager
53,1,9,2,3,3,4,1,5,0,0,32584,Self Enquiry,Small Business,Male,Super Deluxe,Divorced,AVP
28,3,6,2,4,3,2,1,1,0,0,21834,Company Invited,Salaried,Male,Deluxe,Married,Manager
51,1,16,4,4,3,6,0,5,1,1,21058,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
35,3,22,3,3,4,1,0,2,1,2,23020,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
35,1,17,3,2,3,3,0,4,1,1,23402,Company Invited,Salaried,Male,Deluxe,Married,Manager
28,3,9,3,2,3,2,0,1,0,2,25178,Self Enquiry,Small Business,Fe Male,Deluxe,Unmarried,Manager
31,1,32,2,3,3,2,0,3,1,1,17911,Self Enquiry,Salaried,Male,Basic,Married,Executive
39,1,17,3,6,3,5,0,1,1,2,31884,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
34,1,12,4,5,3,3,0,1,0,1,21589,Self Enquiry,Salaried,Female,Basic,Married,Executive
41,1,9,3,4,5,6,0,4,1,2,22055,Self Enquiry,Salaried,Female,Basic,Married,Executive
51,1,29,3,6,3,3,1,1,1,2,33089,Company Invited,Small Business,Male,Super Deluxe,Single,AVP
30,1,17,4,5,5,8,1,5,1,2,21082,Self Enquiry,Salaried,Female,Basic,Single,Executive
38,1,32,3,5,3,2,0,3,0,2,24409,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
24,3,30,2,3,3,1,0,4,1,1,17400,Company Invited,Small Business,Male,Basic,Married,Executive
47,3,33,3,1,3,5,1,4,0,1,21397,Company Invited,Salaried,Female,Deluxe,Unmarried,Manager
22,1,25,4,4,3,3,0,3,1,3,21371,Self Enquiry,Salaried,Female,Basic,Unmarried,Executive
43,1,31,3,4,5,3,1,2,1,2,26084,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
45,1,36,3,4,3,3,0,5,1,2,23219,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
36,1,18,3,4,3,2,1,5,0,1,21338,Self Enquiry,Small Business,Male,Basic,Married,Executive
38,1,16,3,4,3,3,1,1,0,2,21004,Company Invited,Small Business,Male,Basic,Married,Executive
47,2,12,4,4,4,2,1,5,0,2,23699,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
38,3,10,3,4,3,4,0,3,0,2,26106,Self Enquiry,Salaried,Male,Standard,Unmarried,Senior Manager
35,3,21,3,4,3,3,1,5,1,2,21257,Self Enquiry,Large Business,Female,Basic,Married,Executive
56,1,15,3,4,3,4,1,3,0,2,33434,Self Enquiry,Small Business,Female,Super Deluxe,Married,AVP
54,3,8,2,4,3,7,0,5,1,1,25686,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
45,1,8,3,4,3,1,0,4,1,2,31792,Company Invited,Small Business,Male,Super Deluxe,Married,AVP
27,1,11,3,4,3,3,1,1,0,1,21553,Self Enquiry,Salaried,Male,Basic,Unmarried,Executive
43,1,12,2,4,3,5,1,3,1,0,31627,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
38,1,21,4,4,5,3,0,4,1,2,21712,Self Enquiry,Salaried,Female,Basic,Married,Executive
45,1,11,3,4,4,2,0,2,1,1,24611,Self Enquiry,Small Business,Male,Deluxe,Unmarried,Manager
34,3,14,2,4,4,2,0,4,1,1,22980,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
41,1,9,3,2,3,7,0,3,1,1,25055,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
30,1,26,2,3,5,1,0,4,1,0,24957,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
34,1,7,4,4,3,3,1,3,1,1,21364,Self Enquiry,Salaried,Male,Basic,Unmarried,Executive
50,1,35,2,4,3,1,0,5,1,1,32046,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
39,3,10,2,4,3,5,0,5,1,0,20902,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
44,1,15,4,4,3,6,1,2,0,1,23200,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
31,1,14,3,4,3,3,0,5,1,2,22169,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
34,1,12,2,3,5,3,0,4,0,0,17960,Self Enquiry,Small Business,Male,Basic,Single,Executive
36,3,7,4,4,4,3,0,4,0,1,25973,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
44,1,30,2,3,3,4,1,5,0,1,18161,Company Invited,Salaried,Male,Basic,Married,Executive
55,3,6,3,3,3,4,0,2,0,1,25239,Self Enquiry,Salaried,Male,Standard,Divorced,Senior Manager
30,3,17,4,4,3,3,0,4,1,1,21320,Self Enquiry,Salaried,Male,Basic,Unmarried,Executive
33,1,13,3,4,3,5,0,2,0,2,21716,Self Enquiry,Salaried,Male,Basic,Unmarried,Executive
39,1,32,3,5,4,5,0,3,1,1,30739,Self Enquiry,Salaried,Female,Standard,Divorced,Senior Manager
27,1,10,3,3,3,2,0,2,1,1,17318,Self Enquiry,Salaried,Female,Basic,Single,Executive
43,1,16,4,4,3,3,0,4,1,2,22351,Company Invited,Small Business,Female,Basic,Unmarried,Executive
51,1,13,2,4,3,3,0,3,1,1,21132,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
33,1,7,4,5,3,2,1,5,1,1,22408,Self Enquiry,Salaried,Male,Basic,Unmarried,Executive
22,1,8,3,3,3,1,0,5,1,0,17523,Self Enquiry,Large Business,Male,Basic,Married,Executive
28,1,16,5,4,4,3,0,3,0,2,20957,Self Enquiry,Small Business,Female,Basic,Single,Executive
37,1,18,4,5,4,3,0,4,1,2,25177,Company Invited,Salaried,Male,Deluxe,Unmarried,Manager
54,3,13,3,4,3,4,1,5,0,2,20984,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
39,1,13,4,5,3,4,0,4,1,2,23999,Company Invited,Salaried,Male,Deluxe,Married,Manager
37,1,10,2,4,4,6,0,4,1,1,20766,Company Invited,Small Business,Male,Basic,Single,Executive
45,1,8,3,4,3,2,0,3,1,1,17274,Self Enquiry,Salaried,Female,Basic,Single,Executive
36,2,14,3,4,5,1,0,1,0,1,17342,Self Enquiry,Salaried,Male,Basic,Married,Executive
34,3,15,3,4,3,2,0,1,0,1,25782,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
40,1,16,4,4,4,2,0,1,1,1,25460,Company Invited,Salaried,Male,Deluxe,Unmarried,Manager
41,1,16,4,5,3,2,0,5,0,2,23554,Company Invited,Salaried,Male,Deluxe,Married,Manager
35,1,29,3,5,3,3,1,1,1,1,24425,Company Invited,Salaried,Male,Deluxe,Married,Manager
